"日期","測站","測項","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2011/01/01","新營","AMB_TEMP","13","12","11","11","11","10","9.7","9.8","11","13","15","17","19","20","20","20","18","16","15","14","13","12","12","11"
"2011/01/01","新營","CH4","1.9","1.9","1.9","1.9","1.9","1.9","2","2","2","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.9","2","2"
"2011/01/01","新營","CO",".24",".23",".23",".25",".27",".26",".28",".35",".35",".34",".39",".38",".38",".38",".37",".41",".42",".46",".45",".42",".39",".37",".36",".37"
"2011/01/01","新營","NMHC",".09",".09",".08",".09",".09",".09",".09",".11",".14",".14",".13",".12",".11",".13",".1",".13",".11",".13",".12",".11",".12",".12",".12",".13"
"2011/01/01","新營","NO","2","1.6","1.6","1.7","1.4","1.6","1.8","10","15","15","9.6","5.4","3.4","2.3","1.8","2.2","2.7","2.4","2","2.2","1.8","1.8","2","2.1"
"2011/01/01","新營","NO2","23","18","12","21","18","25","23","28","25","24","20","16","14","13","13","18","22","27","27","22","21","21","22","25"
"2011/01/01","新營","NOx","25","19","14","22","19","26","24","38","40","39","30","21","17","15","15","20","24","30","29","24","23","23","24","27"
"2011/01/01","新營","O3","18","21","25","17","18","9.2","11","5.6","6.3","6.8","15","22","28","38","39","33","26","20","15","16","14","13","9.8","6.7"
"2011/01/01","新營","PH_RAIN","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/01","新營","PM10","79","76","70","59","67","77","75","66","69","69","86","88","106","106","117","135","144","169","163","139","106","85","79","68"
"2011/01/01","新營","PM2.5","23","19","26","21","26","24","23","19","23","20","39","38","50","44","52","54","51","49","47","43","39","35","32","30"
"2011/01/01","新營","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/01","新營","RAIN_COND","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/01","新營","RH","35","34","40","48","54","58","60","61","59","55","50","46","44","42","42","44","51","56","59","61","62","64","66","68"
"2011/01/01","新營","SO2","5.1","3","3.1","4.2","4.1","4.5","2.9","3.3","5.6","6","5.1","4.4","4.6","5","4.3","5.1","5.6","6","5.1","3.4","2.8","2.6","2.4","3.1"
"2011/01/01","新營","THC","2","2","2","2","2","2","2.1","2.1","2.1","2.1","2.1","2.1","2","2","2","2.1","2","2.1","2","2","2.1","2.1","2.1","2.1"
"2011/01/01","新營","WD_HR","52","54","52","43","36","40","47","46","36","30","14","346","332","5.5","346","319","12","39","52","52","53","61","39","48"
