"日期","測站","測項","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2010/01/01","金門","AMB_TEMP","11.55","11.57","11.59","11.58","11.63","11.61","11.67","11.72","12.07","12.46","12.95","13.43","13.57","14","14.12","14.33","14.14","13.51","12.91","13.13","13.31","13.39","13.65","13.71"
"2010/01/01","金門","CO",".58",".47",".46",".44",".41",".4",".48",".55",".58",".59",".62",".6",".63",".58",".61",".58",".53",".6",".61",".59",".58",".51",".51",".43"
"2010/01/01","金門","NO","2.74",".93",".9","1.17",".92",".85","1.37","3.82","4.3","4.21","5.25","4.01","4.04","3.66","4.05","2.81","2.23","4.32","4.22","3.96","4.89","1.33","1.63","1.08"
"2010/01/01","金門","NO2","12.34","10.28","11.24","10.86","11.09","11.05","13.79","15.69","17.35","18.44","19.14","17.83","19.12","20.42","21.12","21.72","18.72","23.17","27.21","27.71","25.18","20.36","24.26","21.32"
"2010/01/01","金門","NOx","15.08","11.21","12.13","12.03","12.01","11.89","15.16","19.51","21.65","22.64","24.39","21.84","23.16","24.08","25.17","24.53","20.95","27.49","31.43","31.66","30.08","21.69","25.89","22.4"
"2010/01/01","金門","O3","39.9","39.3","35.5","34.2","33.2","33.4","28.8","27.3","25.9","26.2","27.5","30.2","30.7","30.6","30.2","29.3","29.6","24.8","20.2","17.1","17.7","19","12.1","14.9"
"2010/01/01","金門","PH_RAIN","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/01","金門","PM10","182","156","136","127","118","107","126","146","155","175","180","171","166","171","168","173","155","144","155","159","166","154","131","109"
"2010/01/01","金門","PM2.5","74","58","49","49","49","46","50","61","64","63","65","66","64","64","63","63","58","61","68","66","68","68","65","63"
"2010/01/01","金門","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/01","金門","RAIN_COND","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/01/01","金門","RH","60.6","60.77","59.36","57.42","56.79","57.6","57.81","58.84","57.96","56.88","57.29","56.72","57.85","58.04","58.49","58.68","62.26","66.9","74.07","74.61","74.09","75.14","76.97","77.03"
"2010/01/01","金門","SO2","11.9","11","11.9","11.9","11.2","11","14","13.7","14.8","18.2","17.2","15.5","15.4","16","16.2","16.5","8.5","9.5","10.3","10.6","10.5","9.1","6.3","7"
"2010/01/01","金門","WD_HR","49.71","50.72","50.27","46.51","47.08","49.99","46.75","53.37","47.01","45.62","47.86","44.52","45.56","44.71","39.92","27.07","30.02","39.98","37.83","30.97","42.58","333.08","348.46","337.94"
"2010/01/01","金門","WIND_DIREC","49.71","50.72","50.27","46.51","47.08","49.99","46.75","53.37","47.01","45.62","47.86","44.52","45.56","44.71","39.92","27.07","30.02","39.98","37.83","30.97","42.58","333.08","348.46","337.94"
"2010/01/01","金門","WIND_SPEED","6.17","4.2","4.49","4.12","3.92","3.27","3.74","3.21","3.14","4.14","4.01","3.36","2.01","2.36","2.44","2.24","1.61","2.24","1.66","1.21","2.21","1.15",".85",".8"
"2010/01/01","金門","WS_HR","5.59","4.79","4.44","4.09","3.65","3.37","3.24","3.18","2.87","3.08","2.69","2.75","2.36","1.95","2.03","1.09","1.19","1.9","1.13","1.01",".98",".75",".49",".65"
"2010/01/02","金門","AMB_TEMP","13.98","14.15","13.71","13.55","13.6","13.69","13.65","13.84","14.09","14.43","14.93","14.91","14.89","15.08","14.15","14.02","14.37","14.64","14.94","15.11","15.34","15.41","15.28","15.19"
"2010/01/02","金門","CO",".43",".54",".51",".51",".55",".61",".96","1.08","1.09","1.18","1.02","1.36","1.32","1.28",".63",".41",".45",".62",".65",".67",".9","1.12",".68",".72"
"2010/01/02","金門","NO","1.11","7.82","9.86","1.35","1.43","1.83","15.04","22.23","20.99","21.88","15.21","28.56","27.53","12.88","6.77","2.87","3.24","9.15","20.93","31.13","53.56","23.37","2.66","1.66"
"2010/01/02","金門","NO2","25.74","41.78","38.35","29.09","27.73","33.39","41.62","40.29","37.29","36.7","34.66","46.43","47.25","43.52","32.79","23.71","27.21","40.21","47.69","47.14","45.73","37.49","21.22","18.4"
