"日期","測站","測項","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2011/01/01","林口","AMB_TEMP","8","8","8.3","8.1","7.8","7.6","7.7","8.2","9.8","11","12","12","11","10","10","10","9.8","9.1","8.9","8.8","9.3","9.6","10","10"
"2011/01/01","林口","CO",".43",".45",".44",".43",".4",".34",".29",".29",".24",".24",".23",".23",".23",".22",".22",".24",".24",".25",".25",".25",".27",".29",".32",".36"
"2011/01/01","林口","NO","1.2","1.1","1.3",".9",".9",".9",".8","1.7","2","2","1.7","2.1","2","1.6","1.7","2","2","1.1",".8",".8",".9",".9",".9",".9"
"2011/01/01","林口","NO2","25","25","23","23","20","15","12","14","7.6","6.5","5.1","6.1","5.9","6.1","7.5","9.5","11","8.4","7.5","8","9.2","11","13","14"
"2011/01/01","林口","NOx","26","26","24","24","21","16","13","15","9.6","8.5","6.8","8.2","7.9","7.8","9.2","11","13","9.5","8.4","8.8","10","12","14","15"
"2011/01/01","林口","O3","17","15","17","16","15","21","23","23","29","32","34","34","36","36","34","31","30","33","33","31","29","26","25","22"
"2011/01/01","林口","PM10","60x","72x","68x","65x","64x","0*","0*","67x","0*","0*","65x","62x","54x","46x","43x","40x","43x","48x","44x","34x","35x","44x","44x","43x"
"2011/01/01","林口","PM2.5","26","32","28","25","19","16","18","17","19","17","18","17","11","14","11","13","18","13","13","13","19","23","24","23"
"2011/01/01","林口","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/01","林口","RH","63","65","65","65","68","69","68","66","59","55","52","50","55","56","59","61","61","62","63","63","61","64","63","63"
"2011/01/01","林口","SO2","5.9","4.8","5.2","5","4.8","4.2","4.4","5","4.1","3.7","3.7","3.5","3","2.7","2.5","2.5","2.4","2.4","2.5","2.9","3.7","4.1","3.9","3.9"
"2011/01/01","林口","WD_HR","74","60","60","58","52","52","52","54","57","57","60","62","63","67","61","55","55","55","56","56","60","62","65","62"
"2011/01/01","林口","WIND_DIREC","70","67","63","53","54","51","52","60","58","53","55","59","64","63","56","55","51","54","58","54","66","60","59","62"
"2011/01/01","林口","WIND_SPEED","2.1","2.9","3","2.9","2.8","2.5","3","2.9","4.8","5.8","4.8","3.8","4.4","4.4","3.7","4.5","4","3.7","3.8","3.7","4.3","3.2","3.7","3.8"
"2011/01/01","林口","WS_HR","2","2.1","2.9","2.8","2.6","2.7","2.7","2.7","3.8","4.7","4.7","4.4","4","4","3.6","3.9","3.8","3.5","3.5","3.3","3.8","3.5","3.4","3.3"
"2011/01/02","林口","AMB_TEMP","10","10","11","11","11","11","11","11","12","13","13","14","16","15","15","15","14","14","13","13","13","13","13","13"
"2011/01/02","林口","CO",".32",".26",".25",".25",".24",".24",".29",".36",".4",".33",".31",".3",".29",".27",".27",".28",".32",".42",".46",".51",".45",".45",".43",".48"
"2011/01/02","林口","NO",".9",".7",".7",".7",".6",".6",".5","1.2","2.7","2.9","1.8","2.1","2.4","1.5","1.4","1.3","1.3","1.2","1.3","1.6","1.3","1.2","1.1","1.4"
"2011/01/02","林口","NO2","12","5.8","4.9","5.2","5.8","4.7","7.7","17","19","11","7.2","7.6","6.3","5.7","5.9","7","11","20","25","29","22","23","21","27"
