"日期","測站","測項","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2011/01/01","大園","AMB_TEMP","9","8.9","9.1","9.4","9.3","9.5","10","11","11","12","12","12","12","12","12","11","11","11","11","11","11","11","11","11"
"2011/01/01","大園","CO",".41",".43",".38",".36",".31",".25",".25",".28",".27",".28",".27",".27",".25",".25",".26",".26",".29",".3",".29",".29",".3",".3",".31",".33"
"2011/01/01","大園","NO","4.4","2.1","1.5","1.5","1.8","2.1","2.1","6.4","6","8.9","6","6.3","5","4.9","7.4","7.5","7.8","4.4","3.1","2.7","2.7","2.7","2.6","2.1"
"2011/01/01","大園","NO2","27","24","19","15","13","8.9","11","16","12","15","10","10","8.8","8.8","14","15","20","18","14","17","16","14","15","16"
"2011/01/01","大園","NOx","32","26","21","16","15","11","13","22","17","24","16","17","14","14","21","23","28","23","17","19","18","17","18","18"
"2011/01/01","大園","O3","15","15","20","24","25","30","28","25","29","28","33","34","37","37","33","31","28","28","30","27","26","26","25","23"
"2011/01/01","大園","PM10","58","64","83","84","80","58","59","65","68","62","50","54","49","47","45","41","44","33","38","39","39","45","48","45"
"2011/01/01","大園","PM2.5","14","18","22","24","25","25","24","23","23","21","16","13","14","13","15","15","16","16","15","17","17","19","17","20"
"2011/01/01","大園","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2011/01/01","大園","RH","60","62","62","61","61","58","55","54","53","53","53","53","52","52","55","57","57","56","57","57","57","57","58","59"
"2011/01/01","大園","SO2","5.2","4.7","6.3","3.9","3.9","4","4.5","5","4.2","5.8","4.8","4.1","3.1","2.7","3.5","4.3","5.9","5","5.2","5.7","5.4","4.6","4.5","4.7"
"2011/01/01","大園","WD_HR","90","80","77","72","76","75","71","61","61","55","53","49","46","46","49","50","54","59","61","60","65","64","67","69"
"2011/01/01","大園","WIND_DIREC","91","78","72","71","80","72","67","56","59","50","47","45","44","47","48","49","55","61","60","59","67","66","68","67"
"2011/01/01","大園","WIND_SPEED","4.6","4.6","5.1","4.8","5","5.7","6.6","8.5","9","11","10","11","11","11","11","9.7","8.7","8.5","9","8.4","7.5","7","6","5.8"
"2011/01/01","大園","WS_HR","4.7","4.5","4.9","5.1","4.9","5.4","6.2","7.6","8.7","9.4","9.6","11","10","10","10","10","9.3","8.7","8.9","8.8","8.1","7.5","6.9","5.8"
"2011/01/02","大園","AMB_TEMP","12","12","12","12","12","13","13","13","14","15","15","16","16","16","15","15","15","15","15","15","15","15","15","15"
"2011/01/02","大園","CO",".33",".29",".28",".26",".24",".25",".28",".32",".32",".31",".3",".3",".27",".27",".27",".28",".29",".34",".36",".4",".42",".38",".36",".34"
"2011/01/02","大園","NO","1.8","1.8","1.8",".6",".8",".8","1.5","4.5","5.2","5.6","4.6","5.3","3.4","4","2.7","2.9","4.2","7","3.5","3.1","2.4","2.5","9.6","1.8"
"2011/01/02","大園","NO2","14","9.2","6.3","7.7","10","6.9","11","18","15","14","12","12","9.4","10","7.1","7.3","14","25","17","20","22","19","34","23"
"2011/01/02","大園","NOx","16","11","8.1","8.3","11","7.7","12","23","20","20","16","17","13","14","9.8","10","18","32","21","23","25","22","44","25"
"2011/01/02","大園","O3","25","29","31","29","28","33","30","25","28","29","31","32","35","34","34","32","27","18","22","20","18","21","7.5","17"
"2011/01/02","大園","PM10","46","42","49","42","34","38","41","48","52","47","47","39","38","34","41","46","45","44","40","42","32","29","22","24"
"2011/01/02","大園","PM2.5","19","20","20","19","17","16","16","18","19","19","21","23","23","25","26","26","24","23","24","23","26","22","21","19"
"2011/01/02","大園","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
